source,page_slug,alt,original_url,local_asset_path,download_status
OSTA,mult-diff-colocalization,,https://bioconductor.org/books/release/OSTA/pages/mult-diff-colocalization_files/figure-html/spatialFDA-plot-2.png,materials/raw/bioconductor_books/assets/OSTA/mult-diff-colocalization/spatialFDA-plot-2.png,exists
OSTA,mult-diff-colocalization,,https://bioconductor.org/books/release/OSTA/pages/mult-diff-colocalization_files/figure-html/spatialFDA-plot-3.png,materials/raw/bioconductor_books/assets/OSTA/mult-diff-colocalization/spatialFDA-plot-3.png,exists
OSTA,mult-diff-colocalization,,https://bioconductor.org/books/release/OSTA/pages/mult-diff-colocalization_files/figure-html/spatialFDA-fPCA-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-diff-colocalization/spatialFDA-fPCA-1.png,exists
OSTA,mult-diff-colocalization,,https://bioconductor.org/books/release/OSTA/pages/mult-diff-colocalization_files/figure-html/spatialFDA-fGAM-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-diff-colocalization/spatialFDA-fGAM-1.png,exists
OSTA,mult-diff-colocalization,,https://bioconductor.org/books/release/OSTA/pages/mult-diff-colocalization_files/figure-html/spatialFDA-qq-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-diff-colocalization/spatialFDA-qq-1.png,exists
OSTA,ind-feature-set-signatures,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-set-signatures_files/figure-html/plt-cm-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-set-signatures/plt-cm-1.png,exists
OSTA,ind-feature-set-signatures,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-set-signatures_files/figure-html/plt-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-set-signatures/plt-xy-1.png,exists
OSTA,ind-feature-set-signatures,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-set-signatures_files/figure-html/plt-hm-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-set-signatures/plt-hm-1.png,exists
OSTA,img-sub-cellular-analysis,,https://bioconductor.org/books/release/OSTA/images/img-sub-cellular_Bento.png,materials/raw/bioconductor_books/assets/OSTA/img-sub-cellular-analysis/img-sub-cellular_Bento.png,exists
OSTA,img-sub-cellular-analysis,,https://bioconductor.org/books/release/OSTA/images/img-sub-cellular_SpatialFeatures.png,materials/raw/bioconductor_books/assets/OSTA/img-sub-cellular-analysis/img-sub-cellular_SpatialFeatures.png,exists
OSTA,img-sub-cellular-analysis,,https://bioconductor.org/books/release/OSTA/images/img-sub-cellular_FISHFactor.png,materials/raw/bioconductor_books/assets/OSTA/img-sub-cellular-analysis/img-sub-cellular_FISHFactor.png,exists
OSTA,img-sub-cellular-analysis,,https://bioconductor.org/books/release/OSTA/images/img-sub-cellular_ClusterMap.png,materials/raw/bioconductor_books/assets/OSTA/img-sub-cellular-analysis/img-sub-cellular_ClusterMap.png,exists
OSTA,img-sub-cellular-analysis,,https://bioconductor.org/books/release/OSTA/images/img-sub-cellular_CellSP.png,materials/raw/bioconductor_books/assets/OSTA/img-sub-cellular-analysis/img-sub-cellular_CellSP.png,exists
OSTA,img-segmentation,,https://bioconductor.org/books/release/OSTA/images/img-seg_Xenium.jpeg,materials/raw/bioconductor_books/assets/OSTA/img-segmentation/img-seg_Xenium.jpeg,exists
OSTA,img-segmentation,,https://bioconductor.org/books/release/OSTA/images/img-seg_SSAM.jpeg,materials/raw/bioconductor_books/assets/OSTA/img-segmentation/img-seg_SSAM.jpeg,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-lab-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-lab-xy-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/vhd16-empvis-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/vhd16-empvis-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/clusvis-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/clusvis-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-xy-box-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-xy-box-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-xy-qc-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-xy-qc-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/qc-vis-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/qc-vis-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-mgs-hm-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-mgs-hm-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-mgs-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-mgs-xy-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/sce-heatmap-level12-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/sce-heatmap-level12-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-dec-est-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-dec-est-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/dec-816-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/dec-816-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-dec-lab-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-dec-lab-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-dec-clu-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-dec-clu-xy-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/plt-dec-clu-hm-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/plt-dec-clu-hm-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/Statial-plt-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/Statial-plt-1.png,exists
OSTA,seq-workflow-visium-hd-bin,,https://bioconductor.org/books/release/OSTA/pages/seq-workflow-visium-hd-bin_files/figure-html/vhd8-ccm-1.png,materials/raw/bioconductor_books/assets/OSTA/seq-workflow-visium-hd-bin/vhd8-ccm-1.png,exists
OSTA,ind-feature-selection-testing,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-selection-testing_files/figure-html/plt-hvgs-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-selection-testing/plt-hvgs-1.png,exists
OSTA,ind-feature-selection-testing,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-selection-testing_files/figure-html/plt-deg-hm-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-selection-testing/plt-deg-hm-1.png,exists
OSTA,ind-feature-selection-testing,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-selection-testing_files/figure-html/plt-deg-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-selection-testing/plt-deg-xy-1.png,exists
OSTA,ind-feature-selection-testing,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-selection-testing_files/figure-html/plt-clu-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-selection-testing/plt-clu-xy-1.png,exists
OSTA,ind-feature-selection-testing,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-selection-testing_files/figure-html/plt-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-selection-testing/plt-xy-1.png,exists
OSTA,ind-feature-selection-testing,,https://bioconductor.org/books/release/OSTA/pages/ind-feature-selection-testing_files/figure-html/plt-scatter-nnsvg-1.png,materials/raw/bioconductor_books/assets/OSTA/ind-feature-selection-testing/plt-scatter-nnsvg-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-xy1-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-xy1-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-img-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-img-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-xy2-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-xy2-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-pca-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-pca-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-mets1-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-mets1-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-mets2-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-mets2-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-resfit1-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-resfit1-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-resfit2-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-resfit2-1.png,exists
OSTA,mult-structure-based,,https://bioconductor.org/books/release/OSTA/pages/mult-structure-based_files/figure-html/plot-qq-1.png,materials/raw/bioconductor_books/assets/OSTA/mult-structure-based/plot-qq-1.png,exists
OSTA,img-cell-cell-communication,,https://bioconductor.org/books/release/OSTA/pages/img-cell-cell-communication_files/figure-html/th-1.png,materials/raw/bioconductor_books/assets/OSTA/img-cell-cell-communication/th-1.png,exists
OSTA,img-cell-cell-communication,,https://bioconductor.org/books/release/OSTA/pages/img-cell-cell-communication_files/figure-html/viz-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/img-cell-cell-communication/viz-xy-1.png,exists
OSTA,img-cell-cell-communication,,https://bioconductor.org/books/release/OSTA/pages/img-cell-cell-communication_files/figure-html/viz-es-1.png,materials/raw/bioconductor_books/assets/OSTA/img-cell-cell-communication/viz-es-1.png,exists
OSTA,img-cell-cell-communication,,https://bioconductor.org/books/release/OSTA/pages/img-cell-cell-communication_files/figure-html/viz-hm-1.png,materials/raw/bioconductor_books/assets/OSTA/img-cell-cell-communication/viz-hm-1.png,exists
OSTA,img-cell-cell-communication,,https://bioconductor.org/books/release/OSTA/pages/img-cell-cell-communication_files/figure-html/viz-hm-2.png,materials/raw/bioconductor_books/assets/OSTA/img-cell-cell-communication/viz-hm-2.png,exists
OSTA,img-cell-cell-communication,,https://bioconductor.org/books/release/OSTA/pages/img-cell-cell-communication_files/figure-html/CCPlotR-viz-1.png,materials/raw/bioconductor_books/assets/OSTA/img-cell-cell-communication/CCPlotR-viz-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/plot-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/plot-xy-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/plot-fov-map-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/plot-fov-map-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/qc-cosmx-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/qc-cosmx-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/filter-qc-cosmx-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/filter-qc-cosmx-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/subset-fovs-cosmx-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/subset-fovs-cosmx-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/plt-gs-xy-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/plt-gs-xy-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/annot-cosmx-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/annot-cosmx-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/plt-svg-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/plt-svg-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/plt-svg-genes-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/plt-svg-genes-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/cci-graph-cosmx-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/cci-graph-cosmx-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/cci-moran-snap25-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/cci-moran-snap25-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/cci-moran-scatter-snap25-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/cci-moran-scatter-snap25-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/cci-moran-scatter-sig-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/cci-moran-scatter-sig-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/cci-CA1-l-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/cci-CA1-l-1.png,exists
OSTA,img-workflow-cosmx,,https://bioconductor.org/books/release/OSTA/pages/img-workflow-cosmx_files/figure-html/cci-cross-l-1.png,materials/raw/bioconductor_books/assets/OSTA/img-workflow-cosmx/cci-cross-l-1.png,exists
OSTA,bkg-infrastructure,,https://bioconductor.org/books/release/OSTA/images/SpatialExperiment.png,materials/raw/bioconductor_books/assets/OSTA/bkg-infrastructure/SpatialExperiment.png,exists
OSTA,bkg-infrastructure,,https://bioconductor.org/books/release/OSTA/images/SpatialData.png,materials/raw/bioconductor_books/assets/OSTA/bkg-infrastructure/SpatialData.png,exists
OSCA,osca.basic-marker-detection,Distribution of expression values across clusters for the top potential marker genes (as determined by the mean AUC) for cluster 5 in the PBMC dataset.,https://bioconductor.org/books/3.23/OSCA.basic/marker-detection_files/figure-html/pbmc-scored-markers-5-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-marker-detection/pbmc-scored-markers-5-1.png,exists
OSCA,osca.basic-marker-detection,Distribution of expression values across clusters for the top potential marker genes (as determined by the median Cohen's $d$) for cluster 12 in the PBMC dataset.,https://bioconductor.org/books/3.23/OSCA.basic/marker-detection_files/figure-html/pbmc-scored-markers-again-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-marker-detection/pbmc-scored-markers-again-1.png,exists
OSCA,osca.basic-marker-detection,Heatmap of the centered average log-expression values for the top potential marker genes for cluster 12 in the PBMC dataset. The set of markers was selected as those genes with Cohen's $d$-derived min-ranks less than or equal to 5.,https://bioconductor.org/books/3.23/OSCA.basic/marker-detection_files/figure-html/pbmc-grouped-ranked-heat-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-marker-detection/pbmc-grouped-ranked-heat-1.png,exists
OSCA,osca.basic-marker-detection,Heatmap of the centered average log-expression values for the top potential marker genes for cluster 12 relative to other _LYZ_-high clusters in the PBMC dataset. The set of markers was selected as those genes with AUC-derived min-ranks less than or equal to 10.,https://bioconductor.org/books/3.23/OSCA.basic/marker-detection_files/figure-html/pbmc-grouped-ranked-heat2-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-marker-detection/pbmc-grouped-ranked-heat2-1.png,exists
OSCA,osca.basic-marker-detection,"Dot plot of the top potential marker genes (as determined by the mean AUC) for cluster 4 in the PBMC dataset. Each row corrresponds to a marker gene and each column corresponds to a cluster. The size of each dot represents the proportion of cells with detected expression of the gene in the cluster, while the color is proportional to the average expression across all cells in that cluster.",https://bioconductor.org/books/3.23/OSCA.basic/marker-detection_files/figure-html/pbmc-markers-4-lfc-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-marker-detection/pbmc-markers-4-lfc-1.png,exists
OSCA,osca.basic-marker-detection,Distribution of expression values across clusters for the top potential marker genes from cluster 1 in the 416B dataset. Each point represents a cell and is colored by the batch of origin.,https://bioconductor.org/books/3.23/OSCA.basic/marker-detection_files/figure-html/blocked-markers-416b-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.basic-marker-detection/blocked-markers-416b-1.png,exists
OSCA,osca.workflows,Bioconductor Sticker,https://github.com/Bioconductor/BiocStickers/raw/master/Bioconductor/Bioconductor-serial.gif,materials/raw/bioconductor_books/assets/OSCA/osca.workflows/Bioconductor-serial.gif,failed
OSCA,osca.workflows-grun-mouse-hsc-cel-seq,Distribution of each QC metric across cells in the Grun HSC dataset. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/grun-hsc_files/figure-html/unref-hgrun-qc-dist-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-mouse-hsc-cel-seq/unref-hgrun-qc-dist-1.png,exists
OSCA,osca.workflows-grun-mouse-hsc-cel-seq,Relationship between the library size factors and the deconvolution size factors in the Grun HSC dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/grun-hsc_files/figure-html/unref-hgrun-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-mouse-hsc-cel-seq/unref-hgrun-norm-1.png,exists
OSCA,osca.workflows-grun-mouse-hsc-cel-seq,Per-gene variance as a function of the mean for the log-expression values in the Grun HSC dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted to the simulated Poisson-distributed noise.,https://bioconductor.org/books/3.23/OSCA.workflows/grun-hsc_files/figure-html/unref-hgrun-var-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-mouse-hsc-cel-seq/unref-hgrun-var-1.png,exists
OSCA,osca.workflows-grun-mouse-hsc-cel-seq,"Obligatory $t$-SNE plot of the Grun HSC dataset, where each point represents a cell and is colored according to the assigned cluster (left) or extraction protocol (right).",https://bioconductor.org/books/3.23/OSCA.workflows/grun-hsc_files/figure-html/unref-hgrun-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-mouse-hsc-cel-seq/unref-hgrun-tsne-1.png,exists
OSCA,osca.workflows-grun-mouse-hsc-cel-seq,Heatmap of the AUCs for the top marker genes in cluster 6 compared to all other clusters in the Grun HSC dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/grun-hsc_files/figure-html/unref-heat-hgrun-markers-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-grun-mouse-hsc-cel-seq/unref-heat-hgrun-markers-1.png,exists
OSCA,osca.multisample-correction-diagnostics,"Comparison between the clusterings obtained before (columns) and after MNN correction (rows). One heatmap is generated for each of the PBMC 3K and 4K datasets, where each entry is colored according to the proportion of cells distributed along each row (i.e., the row sums equal unity).",https://bioconductor.org/books/3.23/OSCA.multisample/correction-diagnostics_files/figure-html/heat-after-mnn-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-correction-diagnostics/heat-after-mnn-1.png,exists
OSCA,osca.multisample-correction-diagnostics,ARI-derived ratios for the within-batch clusters after comparison to the merged clusters obtained after MNN correction. One heatmap is generated for each of the PBMC 3K and 4K datasets.,https://bioconductor.org/books/3.23/OSCA.multisample/correction-diagnostics_files/figure-html/rand-after-mnn-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-correction-diagnostics/rand-after-mnn-1.png,exists
OSCA,osca.multisample-correction-diagnostics,Distribution of the expression of the gene with the largest variance of MNN pair differences in each batch of the the PBMC dataset.,https://bioconductor.org/books/3.23/OSCA.multisample/correction-diagnostics_files/figure-html/mnn-delta-var-pbmc-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-correction-diagnostics/mnn-delta-var-pbmc-1.png,exists
OSCA,osca.multisample,Bioconductor Sticker,https://github.com/Bioconductor/BiocStickers/raw/master/Bioconductor/Bioconductor-serial.gif,materials/raw/bioconductor_books/assets/OSCA/osca.multisample/Bioconductor-serial.gif,failed
OSCA,osca.workflows-lawlor-human-pancreas-smarter,Distribution of each QC metric across cells from each donor of the Lawlor pancreas dataset. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/lawlor-pancreas_files/figure-html/unref-lawlor-qc-dist-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lawlor-human-pancreas-smarter/unref-lawlor-qc-dist-1.png,exists
OSCA,osca.workflows-lawlor-human-pancreas-smarter,Percentage of mitochondrial reads in each cell in the 416B dataset compared to the total count. Each point represents a cell and is colored according to whether that cell was discarded.,https://bioconductor.org/books/3.23/OSCA.workflows/lawlor-pancreas_files/figure-html/unref-lawlor-qc-comp-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lawlor-human-pancreas-smarter/unref-lawlor-qc-comp-1.png,exists
OSCA,osca.workflows-lawlor-human-pancreas-smarter,Relationship between the library size factors and the deconvolution size factors in the Lawlor pancreas dataset.,https://bioconductor.org/books/3.23/OSCA.workflows/lawlor-pancreas_files/figure-html/unref-lawlor-norm-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lawlor-human-pancreas-smarter/unref-lawlor-norm-1.png,exists
OSCA,osca.workflows-lawlor-human-pancreas-smarter,Per-gene variance as a function of the mean for the log-expression values in the Lawlor pancreas dataset. Each point represents a gene (black) with the mean-variance trend (blue) fitted separately for each donor.,https://bioconductor.org/books/3.23/OSCA.workflows/lawlor-pancreas_files/figure-html/unnamed-chunk-4-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lawlor-human-pancreas-smarter/unnamed-chunk-4-1.png,exists
OSCA,osca.workflows-lawlor-human-pancreas-smarter,Obligatory $t$-SNE plots of the Lawlor pancreas dataset. Each point represents a cell that is colored by cluster (left) or batch (right).,https://bioconductor.org/books/3.23/OSCA.workflows/lawlor-pancreas_files/figure-html/unref-grun-tsne-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.workflows-lawlor-human-pancreas-smarter/unref-grun-tsne-1.png,exists
OSCA,osca.multisample-using-corrected-values,Distribution of uncorrected expression values for _INS-IGF2_ across the cell types in the Grun and Muraro pancreas datasets.,https://bioconductor.org/books/3.23/OSCA.multisample/using-corrected-values_files/figure-html/pancreas-mnn-delta-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-using-corrected-values/pancreas-mnn-delta-1.png,exists
OSCA,osca.multisample-using-corrected-values,Distribution of MNN-corrected expression values for _INS-IGF2_ across the cell types in the Grun and Muraro pancreas datasets.,https://bioconductor.org/books/3.23/OSCA.multisample/using-corrected-values_files/figure-html/pancreas-mnn-delta2-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-using-corrected-values/pancreas-mnn-delta2-1.png,exists
OSCA,osca.multisample-using-corrected-values,Distributions of uncorrected log-expression values for _CD8B_ and _CD3D_ within each cluster in each batch of the merged PBMC dataset.,https://bioconductor.org/books/3.23/OSCA.multisample/using-corrected-values_files/figure-html/pbmc-marker-blocked-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-using-corrected-values/pbmc-marker-blocked-1.png,exists
OSCA,osca.multisample-using-corrected-values,"Distribution of log-expression values for _INS_ in beta cells across donors in the Segerstolpe pancreas dataset. Each point represents a cell in each donor (left) or the average of all cells in each donor (right), and is colored according to disease status of the donor.",https://bioconductor.org/books/3.23/OSCA.multisample/using-corrected-values_files/figure-html/seger-beta-ins-raw-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-using-corrected-values/seger-beta-ins-raw-1.png,exists
OSCA,osca.multisample-using-corrected-values,"Distribution of MNN-corrected log-expression values for _INS_ in beta cells across donors in the Segerstolpe pancreas dataset. Each point represents a cell in each donor (left) or the average of all cells in each donor (right), and is colored according to disease status of the donor.",https://bioconductor.org/books/3.23/OSCA.multisample/using-corrected-values_files/figure-html/seger-beta-ins-corrected-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-using-corrected-values/seger-beta-ins-corrected-1.png,exists
OSCA,osca.multisample-differential-abundance,Biological coefficient of variation (BCV) for each label with respect to its average abundance. BCVs are defined as the square root of the NB dispersion. Common dispersion estimates are shown in red.,https://bioconductor.org/books/3.23/OSCA.multisample/cluster-abundance_files/figure-html/abplotbcv-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-differential-abundance/abplotbcv-1.png,exists
OSCA,osca.multisample-differential-abundance,QL dispersion estimates for each label with respect to its average abundance. Quarter-root values of the raw estimates are shown in black while the shrunken estimates are shown in red. Shrinkage is performed towards the common dispersion in blue.,https://bioconductor.org/books/3.23/OSCA.multisample/cluster-abundance_files/figure-html/abplotql-1.png,materials/raw/bioconductor_books/assets/OSCA/osca.multisample-differential-abundance/abplotql-1.png,exists
OSCA,osca.intro,Bioconductor Sticker,https://github.com/Bioconductor/BiocStickers/raw/master/Bioconductor/Bioconductor-serial.gif,materials/raw/bioconductor_books/assets/OSCA/osca.intro/Bioconductor-serial.gif,failed
OSCA,osca.multisample,Bioconductor Sticker,https://github.com/Bioconductor/BiocStickers/raw/master/Bioconductor/Bioconductor-serial.gif,materials/raw/bioconductor_books/assets/OSCA/osca.multisample/Bioconductor-serial.gif,failed
