函数,描述
perf_counter(),"返回一个CPU级别的精确时间计数值，单位为秒
由于这个计数值起点不确定，连续调用差值才有意义
>>>start = time.perf_counter()
318.66599499718114
>>>end = time.perf_counter()
341.3905185375658
>>>end - start
22.724523540384666"
